username,hours,products,product_id,date,early_access,compensation,found_funny,ranking,username_id
✖️Evil Within✖,17.0,3313.0,221040,2014-07-30,False,0,0.0,3,5410
Urah,3.9,710.0,220780,2014-06-25,False,0,0.0,2,4236
XJ9,27.1,6232.0,454060,2016-04-04,False,0,21.0,3,342
Mara,5.4,1867.0,220780,2014-06-24,False,0,1.0,2,3367
BillyTalent,2.8,1613.0,454060,2016-04-03,True,0,0.0,1,18309
"Oh look, JJ is here! (AFK)",4.3,1377.0,448000,2017-05-17,False,0,0.0,2,4322
Brando,0.2,1134.0,220780,2014-06-23,False,0,0.0,1,18310
soooperspeed ®,2.4,706.0,448000,2017-04-30,False,0,0.0,1,9259
Motta,4.7,683.0,536040,2016-10-22,False,0,0.0,2,7583
Vincent III,1.4,1077.0,250260,2015-01-05,False,0,0.0,1,11574
Saint Aaron,15.0,1689.0,252330,2015-02-25,False,0,5.0,3,907
Transientmind,0.4,1279.0,247730,2016-10-25,False,0,0.0,1,12873
vai90,4.5,1233.0,250260,2014-12-30,False,0,2.0,2,10567
Crosscoded,0.7,665.0,304390,2017-08-11,False,0,0.0,1,18311
Antilles,13.7,813.0,439940,2016-04-23,False,0,0.0,3,18312
Metal Candyfloss,3.8,524.0,220780,2014-06-21,False,0,0.0,2,18313
Vic=HKC=,3.9,2286.0,448000,2016-03-15,False,0,1.0,2,151
Dread1021,3.1,621.0,250260,2014-12-27,False,0,0.0,2,18314
amesmes,9.5,540.0,404080,2017-11-17,False,0,0.0,2,503
Minnamagiaa,3.4,1822.0,250260,2014-12-25,False,0,0.0,2,18315
telos,3.3,725.0,108800,2013-11-28,False,0,0.0,2,2451
Hyp3rFang,1.5,742.0,304390,2017-08-11,False,1,0.0,1,18316
xXK2Xx,0.7,1111.0,247730,2016-09-11,False,0,0.0,1,18317
Jippen Faddoul,0.4,958.0,404080,2016-06-24,False,0,0.0,1,18318
Ouijabored,5.3,530.0,510570,2016-09-05,False,0,1.0,2,18319
Janny Woo,0.4,533.0,404080,2016-03-14,False,0,0.0,1,18320
Rabidkiller,38.8,705.0,477730,2017-12-28,False,0,0.0,3,18321
XxScoobySnackzxX,0.7,566.0,343360,2016-04-12,False,0,0.0,1,1905
Darcyska [GWave],2.1,523.0,250260,2014-12-10,False,0,0.0,1,18322
Ferk,0.7,783.0,404080,2016-01-25,False,0,0.0,1,18323
Flying Fox,3.4,1325.0,335200,2016-07-04,False,0,1.0,2,18324
Tohsi_^,7.3,627.0,250260,2014-12-06,False,0,0.0,2,18325
cg_destro,4.6,1639.0,343360,2016-03-19,False,0,0.0,2,2322
Vic=HKC=,5.9,2286.0,403090,2017-12-06,False,0,0.0,2,151
Billy,43.9,1015.0,335240,2015-04-03,False,0,0.0,3,18326
zombiecamel,0.4,1482.0,404080,2016-01-02,False,0,0.0,1,15338
Godamn_Milkman,0.3,1121.0,404080,2015-12-20,False,0,0.0,1,4003
Kakko,0.5,940.0,335200,2015-08-12,False,0,0.0,1,14765
yang racer,8.5,1419.0,220780,2014-06-12,False,0,0.0,2,1588
Jin.PT,10.6,861.0,221040,2014-03-30,False,0,0.0,2,18327
Henry,2.2,1186.0,250260,2014-12-03,False,0,0.0,1,18328
MrDowntempo,0.7,1168.0,404080,2015-11-07,False,0,0.0,1,15577
Pierce Ruane,34.0,792.0,221040,2014-03-18,False,0,0.0,3,18329
zone,0.5,645.0,404080,2015-10-25,False,0,1.0,1,18330
Cheeseness,0.8,677.0,404080,2015-10-24,False,0,0.0,1,214
KhorneFlakes,23.7,715.0,369530,2017-10-21,True,0,0.0,3,1324
twitch.tv/Marijuana_Merlin,37.6,529.0,369530,2017-06-30,True,0,4.0,3,18331
Squatta,4.0,647.0,250260,2014-11-15,False,0,0.0,2,18332
Sir Russianlot,15.1,1002.0,252330,2014-10-26,False,0,23.0,3,17084
[E.v.O] Pain,23.3,509.0,221040,2014-02-16,False,0,0.0,3,18333
Tachyon,11.3,598.0,108800,2013-08-17,False,0,0.0,3,18334
Rock On ♪,50.8,1360.0,359550,2017-11-23,False,0,1.0,3,18335
Saint Aaron,6.3,1689.0,343360,2015-11-30,False,0,1.0,2,907
Zyga,0.5,556.0,407900,2016-06-30,False,0,1.0,1,9521
Rick Harrison,1.6,508.0,342980,2015-08-04,False,0,0.0,1,18336
Ratanak,50.8,552.0,339580,2018-01-02,False,0,0.0,3,18337
Threskiornis moluccus,3.3,617.0,250260,2014-11-10,False,0,2.0,2,1785
Jlorp,3.9,662.0,220780,2014-05-21,False,0,0.0,2,18338
Moronic Idiot,2.9,572.0,220780,2014-05-20,False,0,0.0,1,18339
blessthefall,14.3,932.0,252330,2014-09-27,False,0,0.0,3,2968
Calcifer,3.3,823.0,367450,2015-09-13,True,0,3.0,2,9744
Orangerrific,6.3,701.0,220780,2014-05-19,False,0,0.0,2,5299
theReagster,6.1,789.0,252330,2014-09-19,False,0,1.0,2,18340
VahidSlayerOfAll,3.2,1370.0,343360,2015-11-06,False,0,2.0,2,629
Redrusty66,2.6,1293.0,339580,2017-10-18,False,0,0.0,1,1582
Curtis E. Bear,0.6,1229.0,489660,2017-10-22,False,0,0.0,1,1727
thorsrampage,38.3,1046.0,221040,2014-01-27,False,0,0.0,3,18341
H.I. McDunnough,2.6,816.0,250260,2014-11-06,False,0,0.0,1,4939
XTL5000,4.7,3276.0,220780,2014-05-17,False,0,0.0,2,11393
Riddick [Strictly ER],11.2,729.0,108800,2013-03-02,False,0,0.0,3,18342
Ryckob,2.1,530.0,489660,2016-11-28,False,0,0.0,1,18343
Darconious,1.1,898.0,221680,2014-12-30,False,0,0.0,1,18344
James64bit,2.8,514.0,252330,2014-08-23,False,0,96.0,1,14621
ikkiyakki,3.1,3856.0,342980,2015-06-08,False,0,0.0,2,1285
l3leach,2.2,924.0,343360,2015-10-04,False,0,1.0,1,498
CharlesSurge,5.1,1945.0,250260,2014-11-02,False,0,3.0,2,5374
Obey the Fist!,0.1,3394.0,289050,2017-09-26,False,0,0.0,1,786
Vegetallaro,1.6,1293.0,467090,2017-06-14,False,0,4.0,1,17917
giljaysmith,9.9,593.0,108800,2013-01-08,False,0,0.0,2,846
Mucuroz,1.6,513.0,220780,2014-05-13,False,0,0.0,1,17256
LewdGeek©,7.2,582.0,342980,2015-05-03,False,0,0.0,2,15158
Molesting Mist,2.5,757.0,367450,2015-08-22,True,0,0.0,1,8439
Seven111,3.5,1120.0,250260,2014-10-31,False,0,0.0,2,18345
⚡⚡ Damon ⚡⚡,3.8,927.0,250260,2014-10-31,False,0,0.0,2,18346
baddog993,16.2,751.0,339580,2017-03-27,False,0,2.0,3,1672
Bebop,35.6,844.0,247730,2016-06-07,False,0,0.0,3,837
yang racer,3.2,1419.0,343360,2015-08-19,False,0,0.0,2,1588
Bearoncé,9.1,935.0,367450,2015-08-13,True,0,0.0,2,18347
joan4003,1.5,636.0,485630,2017-03-11,False,0,0.0,1,5900
Zockerx96,40.7,731.0,108800,2012-12-22,False,0,0.0,3,3787
The Mighty Flame,54.3,721.0,108800,2012-12-02,False,0,0.0,3,18348
Vondarkmoore,14.7,560.0,339580,2017-01-16,False,0,0.0,3,18349
STEVEN AGEVER,3.1,871.0,343360,2015-06-28,False,0,0.0,2,78
niXon/off,2.3,1047.0,220780,2014-05-07,False,0,0.0,1,17329
d.teach,15.2,1050.0,339580,2017-01-11,False,0,0.0,3,18350
SkyWarp,4.8,2159.0,220780,2014-05-05,False,0,0.0,2,18351
RowdyOne,33.9,1318.0,250260,2014-09-28,False,0,0.0,3,11955
BlotarenSS,14.5,624.0,108800,2012-11-01,False,0,0.0,3,18352
Sol Invictus,2.7,1518.0,407900,2016-05-12,False,0,0.0,1,205
Sensual Hermaphrodite,6.0,636.0,220780,2014-05-01,False,0,0.0,2,18353
KingLightan,59.5,890.0,304390,2017-07-29,False,0,0.0,3,126
ComputerMan,7.5,1298.0,250260,2014-09-06,False,0,0.0,2,18354
Moon Moon,2.2,953.0,378850,2015-11-22,True,0,3.0,1,15244
bear from condemned 2,13.7,702.0,108800,2012-09-09,False,0,0.0,3,18355
3lives,7.9,1014.0,257830,2017-10-03,False,0,5.0,2,8904
Boxa [Idle],1.2,2394.0,343360,2015-03-25,False,0,2.0,1,509
Saieras,1.4,3881.0,343360,2015-03-23,False,0,0.0,1,15933
MrDickB,0.4,556.0,250260,2014-08-30,False,0,0.0,1,18356
Caristo,0.4,629.0,378850,2015-07-30,True,0,0.0,1,18357
Moist Plinth,3.3,668.0,438740,2017-10-28,False,0,0.0,2,18358
TheSupernaturalMuffin,3.1,718.0,339580,2016-10-12,False,0,1.0,2,3370
fnord3125,2.5,911.0,250260,2014-08-17,False,0,0.0,1,18359
Nomine,0.1,1075.0,342980,2015-02-19,False,0,0.0,1,521
Symmetry Appeal,5.0,537.0,407900,2016-03-09,False,0,0.0,2,18360
Badger,7.9,640.0,367450,2015-07-10,True,0,1.0,2,7627
Katie's Hannah,16.0,1042.0,220780,2014-04-25,False,0,0.0,3,3483
ShadowsFear,6.0,762.0,257830,2016-05-24,False,0,0.0,2,1206
Raptorz,0.2,2786.0,442290,2017-04-26,False,0,0.0,1,42
butcherboi91,19.8,683.0,257830,2016-03-24,False,0,0.0,3,18361
tomprogers,1.4,569.0,328740,2016-07-04,True,0,0.0,1,18362
Wrathpulse,0.1,1561.0,442290,2017-03-05,False,0,0.0,1,9334
Vt1,8.6,819.0,257830,2015-12-19,False,0,0.0,2,2096
Berggren,7.3,658.0,220780,2014-04-21,False,0,0.0,2,18363
End_eR,3.6,2182.0,491950,2018-01-02,False,0,0.0,2,18364
BleachD,4.2,530.0,250260,2014-08-13,False,0,0.0,2,18365
He-ManDan,2.3,750.0,252330,2014-05-23,False,0,0.0,1,18366
Azralynn,11.3,644.0,339580,2016-09-12,False,0,3.0,3,17755
Sebbern,1.2,632.0,407900,2016-01-31,False,0,3.0,1,18367
grox,2.1,699.0,257830,2015-12-01,False,0,0.0,1,18368
Morphy,1.1,4671.0,442290,2016-02-24,False,0,0.0,1,5593
Monkey Bv,7.8,1055.0,257830,2015-09-06,False,0,0.0,2,18369
TrapperHell,2.1,905.0,407900,2016-01-24,False,0,0.0,1,5104
iToaster,0.6,592.0,252330,2014-04-24,False,0,1.0,1,9326
xaanz,0.7,1858.0,407900,2016-01-22,False,0,0.0,1,632
gal800gol,1.0,923.0,250260,2014-07-28,False,0,0.0,1,5566
Palidian,13.7,645.0,407900,2016-01-18,False,0,0.0,3,3710
Oz,15.2,743.0,438740,2017-10-24,False,0,9.0,3,6287
Azure_Kite,44.9,2885.0,221040,2013-11-27,False,0,0.0,3,10324
Furrek,1.8,4472.0,335240,2015-02-10,False,0,0.0,1,1343
Cross,3.4,577.0,321870,2017-11-25,False,0,0.0,2,406
Bobby Trill,2.0,695.0,220780,2014-03-20,False,0,0.0,1,18370
Möl Triffid,3.6,714.0,491950,2017-12-08,False,0,0.0,2,7791
treep,20.2,1553.0,221040,2013-11-22,False,0,0.0,3,18371
De Wonderspons,0.3,597.0,501760,2016-10-07,False,0,4.0,1,18372
Denilson Sá,1.0,1107.0,407900,2016-01-12,False,0,0.0,1,380
Gdog,10.4,2281.0,250260,2014-07-03,False,0,0.0,2,1182
Grrgee,13.8,1217.0,252330,2014-03-17,False,0,0.0,3,18373
Ov3RT4K3R,4.1,2753.0,252330,2014-03-13,False,0,1.0,2,5942
Eveny,0.6,821.0,247730,2016-02-19,False,0,0.0,1,12346
The Age of Aquarius,0.4,4140.0,655020,2017-06-24,False,0,0.0,1,2015
Piyapon,23.6,541.0,282140,2018-01-01,False,0,0.0,3,5315
ManyNekoZ,0.9,1233.0,407900,2016-01-09,False,0,0.0,1,3515
OriginalQverty [RU],8.0,594.0,321870,2016-10-09,False,0,0.0,2,18374
ShoNuff,3.8,874.0,250260,2014-06-28,False,0,0.0,2,18375
Zowieanna Zanthia,20.3,4608.0,257830,2014-01-20,False,0,0.0,3,3384
Smoker,10.7,678.0,321870,2016-07-31,False,0,0.0,2,17699
Jamedog,4.4,1947.0,220780,2014-02-25,False,0,0.0,2,4957
♫Quilly Holiday Shiba,8.7,6211.0,366320,2017-10-23,False,0,0.0,2,3639
jiff67,5.2,820.0,349530,2016-03-21,False,0,0.0,2,703
Isador,9.3,574.0,252330,2014-02-24,False,0,0.0,2,1857
maxkool,0.7,867.0,366320,2017-10-19,False,0,0.0,1,18376
Gdog,10.3,2281.0,349530,2015-02-26,False,0,2.0,2,1182
bryanhbell,11.0,1104.0,220780,2014-02-19,False,0,0.0,3,18377
Fisty Dollars,1.0,1546.0,407900,2016-01-07,False,0,0.0,1,4231
Glyph,11.5,2085.0,257830,2013-12-16,False,0,0.0,3,18378
Bootleg Jones,0.8,1147.0,342980,2015-02-06,False,0,7.0,1,11618
Salarn,0.5,3498.0,271360,2017-11-17,False,0,0.0,1,719
Oublieux,25.8,587.0,221040,2013-09-05,False,0,0.0,3,18379
growlgrrl,5.4,537.0,366320,2017-10-07,False,0,0.0,2,18380
StereotypicalCat,0.1,1325.0,366320,2017-10-07,False,0,0.0,1,18381
KnitFastDieWarm,7.5,540.0,220780,2014-02-13,False,0,0.0,2,18382
ZenZone1,0.8,1652.0,271360,2017-01-05,False,0,0.0,1,17927
sizer99,0.8,2971.0,407900,2016-01-06,False,0,0.0,1,1466
"Communist ""Joseph Ballin"" Layton",2.9,1168.0,247730,2016-01-29,False,0,4.0,1,1014
Perdelirus,3.5,695.0,491950,2017-11-24,False,0,0.0,2,18383
Jimmynomicon,49.6,658.0,221680,2014-08-11,False,0,0.0,3,18384
Geassword,15.1,582.0,11450,2017-11-23,False,0,0.0,3,18385
Wraith,14.8,895.0,282140,2017-12-20,False,0,0.0,3,13949
Phantom,10.8,1237.0,271360,2016-01-22,False,0,1.0,3,5963
cookies,0.9,825.0,407900,2016-01-03,False,0,0.0,1,18386
edwardtivrusky,0.1,837.0,407900,2016-01-02,False,0,0.0,1,18387
marissa830,4.7,587.0,321870,2015-04-18,False,0,0.0,2,18388
Admiral Scuba Steve,3.3,515.0,220780,2014-01-27,False,0,0.0,2,18389
CalmEyE,11.6,564.0,491950,2017-11-23,False,0,1.0,3,18390
Fear_Dan,9.4,571.0,321870,2015-02-18,False,0,1.0,2,18391
Nathan Graves,1.3,920.0,252330,2014-01-05,False,0,0.0,1,15887
PtYRODACTYL,0.9,669.0,252330,2014-01-05,False,0,0.0,1,18392
c∀p ^^;;^^ ♥,4.6,631.0,220780,2014-01-26,False,0,0.0,2,18393
thesoundboy,3.6,565.0,321870,2015-02-01,False,0,0.0,2,10647
Uglzorp,6.5,2916.0,491950,2017-11-22,False,0,0.0,2,18394
Trublade,0.6,605.0,11450,2017-09-02,False,0,0.0,1,10153
VulgarDaClown,3.4,668.0,250260,2014-04-04,False,0,0.0,2,18395
b82a,2.7,572.0,321870,2014-11-03,False,0,0.0,1,15428
Tonballsy,0.2,1770.0,46740,2015-01-10,False,0,0.0,1,732
Zael,3.8,2881.0,252450,2017-03-11,False,0,0.0,2,7442
Falem,25.1,1078.0,321870,2014-10-01,False,0,2.0,3,3379
Dire,4.9,537.0,366320,2017-04-05,False,0,0.0,2,895
telfoid,4.5,1098.0,250260,2014-03-14,False,0,0.0,2,9708
AmUnRA,0.1,3733.0,46740,2014-05-16,False,0,0.0,1,9134
twitch.tv/tux_yo,3.5,1371.0,46740,2013-12-28,False,0,0.0,2,9575
RadioactiveRooster,9.8,680.0,221040,2013-05-27,False,0,0.0,2,5675
Sir Timothy Te-knee,20.1,869.0,282140,2017-12-01,False,0,2.0,3,8453
JonesR,0.6,1342.0,46740,2012-08-01,False,0,0.0,1,310
startrektng74,13.2,615.0,266390,2017-09-14,False,0,0.0,3,18396
MrDowntempo,11.8,1168.0,282140,2017-11-28,False,0,0.0,3,15577
ricochetguro,16.9,1188.0,221040,2013-05-11,False,0,0.0,3,18397
TheGreenLing,0.5,2403.0,3390,2015-10-25,False,0,0.0,1,1334
Narkotikz,52.3,724.0,247730,2015-12-31,False,0,0.0,3,18398
Polgara,0.2,649.0,252330,2013-12-19,False,0,0.0,1,18399
MrNinjaSquirrel,3.1,1720.0,3390,2014-08-02,False,0,2.0,2,4
Digresser,26.1,1537.0,266390,2016-11-25,False,0,0.0,3,18400
Frod,19.7,1364.0,221680,2014-07-04,False,0,0.0,3,18401
Owlmanandy,7.4,1865.0,252330,2013-12-09,False,0,0.0,2,796
✞TSH✞ Year of the Cat,0.4,700.0,335240,2015-01-31,False,0,0.0,1,16554
King Link,11.4,1149.0,491950,2017-11-05,False,0,1.0,3,2226
Somoon,1.0,1723.0,3390,2014-04-02,False,0,1.0,1,18402
LoliconSuspect,26.5,1498.0,11450,2017-04-16,False,0,0.0,3,18403
Chris Fifty-Two,4.3,2325.0,250260,2014-02-22,False,0,0.0,2,3437
Nimja,5.5,584.0,366320,2016-12-29,False,0,0.0,2,18404
skedaddle skedoodle,44.6,560.0,304390,2017-06-14,False,1,0.0,3,18405
jDog,4.0,946.0,491950,2017-11-04,False,0,0.0,2,18406
Whisper,6.3,917.0,3390,2011-12-27,False,0,0.0,2,8222
Preyer,0.8,1046.0,335240,2015-01-31,False,0,0.0,1,18407
Illusionary,12.2,1686.0,491950,2017-10-29,False,0,0.0,3,18408
Lotuseater24,20.1,1062.0,221040,2013-04-09,False,0,0.0,3,11602
Eamonn,2.3,526.0,491950,2017-10-28,False,0,0.0,1,18409
Z0NTA,9.2,825.0,295790,2017-09-27,False,0,0.0,2,18410
MiniTaurus,9.7,791.0,491950,2017-10-26,False,0,0.0,2,7579
AnKyloZilla,3.0,603.0,221680,2014-06-27,False,0,0.0,1,18411
Grau,10.1,1005.0,295790,2017-08-30,False,0,0.0,2,2695
DiscreteChi,0.3,515.0,340360,2017-06-19,False,0,0.0,1,18412
SQueek,11.6,689.0,282140,2017-11-23,False,0,0.0,3,18413
DatHowell,1.7,597.0,366320,2016-10-30,False,1,0.0,1,18414
TormentedLollies,13.6,865.0,266390,2015-06-22,False,0,0.0,3,18415
PhyreMatrix,8.0,1168.0,491950,2017-10-21,False,0,0.0,2,6391
jiumohoo,4.3,5387.0,504310,2016-11-02,False,0,0.0,2,18416
Primus,13.4,541.0,221680,2014-06-24,False,0,0.0,3,18417
ЖNameless,44.3,668.0,221040,2013-03-29,False,0,0.0,3,18418
Tiny&Purple,4.8,1238.0,295790,2017-08-02,False,0,0.0,2,18419
Mr Affluenza,11.1,861.0,491950,2017-10-16,False,0,0.0,3,18420
Rob'sEvilTwin,38.3,896.0,252450,2016-03-15,False,0,0.0,3,5617
Pyron2389,8.4,844.0,491950,2017-10-16,False,0,0.0,2,18421
Ninpuukamui,3.5,521.0,295790,2017-07-03,False,0,0.0,2,18422
Rogue,7.2,1442.0,366320,2016-09-13,False,0,0.0,2,7400
Bellera,11.1,635.0,282140,2017-11-23,False,0,0.0,3,18423
WALID,6.4,552.0,295790,2017-06-27,False,0,0.0,2,18424
Terrawen,25.6,547.0,340360,2016-01-11,False,0,0.0,3,6209
BehrHands💯💯,2.5,1188.0,250260,2014-02-13,False,0,0.0,1,18425
Elaine,2.0,512.0,340360,2015-10-30,False,0,1.0,1,18426
KoolDashKid,1.3,1021.0,335240,2015-01-30,False,0,0.0,1,1479
Pregnant abusive woman,3.3,557.0,491950,2017-10-11,False,0,0.0,2,10840
Ashterial,4.5,729.0,340360,2015-10-02,False,0,0.0,2,18427
chessman-13,7.7,848.0,491950,2017-10-10,False,0,0.0,2,12850
baddog993,1.5,751.0,340360,2015-07-17,False,0,0.0,1,1672
hero1900,4.9,1665.0,401120,2017-06-24,False,0,0.0,2,1308
MushroomScarab,3.8,829.0,295790,2017-05-10,False,0,0.0,2,18428
Dad's Gaming Addiction,1.4,1909.0,340360,2015-06-26,False,0,0.0,1,1131
VahidSlayerOfAll,31.8,1370.0,11450,2016-11-24,False,0,0.0,3,629
Hunter X Hunter,4.0,5544.0,401120,2016-07-26,False,0,0.0,2,887
DJSF,5.4,547.0,266390,2014-08-14,False,0,0.0,2,215
Lifecohol,12.1,1088.0,340360,2015-03-19,True,0,0.0,3,10316
Bentollini,4.5,910.0,295790,2017-04-08,False,0,0.0,2,10716
🎉,0.2,1150.0,11450,2016-11-04,False,0,3.0,1,320
M0nkz,3.3,754.0,250260,2014-02-12,False,0,0.0,2,18429
Interactive Civilian,8.6,596.0,295790,2017-04-03,False,0,0.0,2,14473
Duke Wellington,4.0,574.0,250260,2014-02-12,False,0,0.0,2,18430
EPiQ,4.5,577.0,491950,2017-10-07,False,0,0.0,2,18431
LetterGradeD,4.3,513.0,250260,2014-02-12,False,0,0.0,2,18432
RickReckt,52.6,596.0,359550,2017-11-22,False,0,0.0,3,18433
Screaming ethereal cowboy,7.9,686.0,247730,2015-11-19,False,0,0.0,2,5036
inkwat,17.4,573.0,266390,2014-06-29,False,0,0.0,3,18434
Truedaydread,2.8,644.0,250260,2014-02-12,False,0,0.0,1,10839
fatputtycat,0.3,629.0,299250,2015-01-20,True,0,1.0,1,11677
De Mouse,3.7,600.0,491950,2017-10-07,False,0,0.0,2,18435
PurpleMoustache,5.5,2305.0,250260,2014-02-11,False,0,0.0,2,16150
{TGC}Fr33,11.7,1297.0,355840,2016-12-14,True,0,0.0,3,1252
Epipenguin,17.0,563.0,11450,2016-07-16,False,0,0.0,3,18436
クイーンクリサリス,7.0,538.0,460810,2017-11-24,False,0,0.0,2,18437
archdeco,3.2,627.0,295790,2017-02-03,False,0,0.0,2,119
HalfNHalf,59.8,861.0,386560,2017-07-13,False,0,0.0,3,17443
MxMark™,4.6,1256.0,250260,2014-02-11,False,0,0.0,2,16044
Spectreman,5.0,664.0,299250,2014-12-09,True,0,0.0,2,18438
d3kr #cryptoboi,1.3,589.0,491950,2017-10-06,False,0,0.0,1,18439
CrudD,8.1,815.0,339240,2016-11-30,True,0,0.0,2,18440
wakinafuf,4.4,941.0,386560,2016-03-28,False,0,0.0,2,6444
Two Clicks,52.3,639.0,247730,2015-11-08,False,0,1.0,3,18441
Sinth,0.3,547.0,339240,2016-06-22,True,0,0.0,1,18442
Paradise Decay,0.6,1756.0,386560,2015-11-26,False,0,1.0,1,1349
Mr. Orange,8.1,681.0,460810,2017-11-22,False,0,0.0,2,18443
Red Eagle LXIX,4.1,2298.0,339240,2015-11-08,True,0,2.0,2,10428
SickB,24.9,2275.0,438740,2017-08-29,False,0,0.0,3,3080
Y|yukichigai,5.1,571.0,220780,2013-12-21,False,0,0.0,2,3556
Asquian,42.4,907.0,11450,2016-04-20,False,0,0.0,3,18444
drone110266,2.4,521.0,295790,2017-01-07,False,0,0.0,1,1558
existential bread,1.8,680.0,220780,2013-12-21,False,0,0.0,1,4902
Sulerin,9.9,684.0,460810,2017-11-04,False,0,0.0,2,18445
InvaderAlex,5.1,555.0,67370,2018-01-01,False,0,0.0,2,18446
DolgVlaPet,0.2,740.0,339240,2015-05-14,True,0,15.0,1,4761
Julion Capua,6.7,597.0,220780,2013-12-20,False,0,0.0,2,3016
浪人 | w1ck,0.1,723.0,339240,2015-03-10,True,0,0.0,1,18447
SteveWinwood,3.4,2229.0,250260,2014-02-09,False,0,2.0,2,5312
CULT|icycalm,26.1,834.0,304390,2017-05-27,False,0,0.0,3,14309
Deceased ANT ♪  #FightCancer,0.8,839.0,339240,2015-02-01,True,0,1.0,1,528
Shiora Windswalker,5.1,1152.0,491950,2017-09-03,False,0,1.0,2,18448
MushyGaming,0.2,592.0,44690,2016-08-03,False,0,0.0,1,18449
Prism Lizard,4.6,617.0,220780,2013-12-17,False,0,0.0,2,4265
Gogi,6.1,522.0,11450,2016-01-27,False,0,0.0,2,5485
Fantoche Dreemurr,47.6,1342.0,252450,2015-07-21,False,0,0.0,3,14474
bolo591,0.5,4260.0,245010,2016-02-10,False,0,0.0,1,8208
Hamburger! N00BS welcome!,0.7,670.0,245010,2015-02-28,False,0,0.0,1,1467
Emblem Parade,9.4,5776.0,328880,2016-07-13,False,0,0.0,2,202
McFar45,6.0,970.0,250260,2014-02-08,False,0,0.0,2,18450
darm88,55.2,719.0,221680,2014-04-04,False,0,0.0,3,18451
Dr4v3n,8.8,1818.0,220780,2013-12-13,False,0,0.0,2,18452
guro,8.9,512.0,460810,2017-09-01,False,0,1.0,2,12059
Rycharde,3.3,948.0,328880,2016-04-18,False,0,1.0,2,11459
Hanzo,9.5,531.0,295790,2016-12-04,False,0,0.0,2,6
Woody,2.6,2237.0,328880,2015-06-14,False,0,0.0,1,2701
Nick,3.9,2063.0,250260,2014-02-08,False,0,0.0,2,2703
Nick,3.9,2063.0,250260,2014-02-08,False,0,0.0,2,2703
ssfsx17,1.8,1428.0,250260,2014-02-08,False,0,0.0,1,7210
ESS,4.2,1623.0,328880,2015-04-16,False,0,0.0,2,18453
the hollywood hootsman,0.1,810.0,415950,2017-08-22,False,0,13.0,1,610
ShawnMcCool,6.8,1272.0,250260,2014-02-08,False,0,0.0,2,18454
TheStarfishMafia,44.1,564.0,221680,2014-03-22,False,0,0.0,3,18455
zypsilon,22.1,582.0,295790,2016-11-28,False,0,0.0,3,2342
Rob,11.0,608.0,250260,2014-02-08,False,0,0.0,3,88
JOSEPH Y,0.2,565.0,415950,2016-12-31,False,0,0.0,1,18456
boucfidel,23.4,614.0,491950,2017-08-09,False,0,0.0,3,18457
Maccers,3.0,742.0,220780,2013-12-05,False,0,0.0,1,18458
Duvont,2.5,2887.0,295790,2016-11-26,False,0,0.0,1,18459
[DW] RockyAKAEggin [USG-Curator],0.9,548.0,418000,2016-03-17,True,0,0.0,1,11295
rjmacready,2.8,1694.0,558420,2018-01-01,False,0,0.0,1,3827
But I Hate You All,20.7,527.0,11450,2015-10-31,False,0,0.0,3,2729
[FOR]mica,3.3,662.0,220780,2013-12-04,False,0,0.0,2,982
Rickasaurus,3.1,772.0,250260,2014-02-07,False,0,0.0,2,18460
panzerdivision,30.4,868.0,11450,2015-10-20,False,0,7.0,3,12099
alenjenny,14.3,512.0,544710,2017-11-22,False,0,0.0,3,13083
Capt_Blakhelm,0.2,2388.0,355840,2016-09-18,True,0,0.0,1,282
Proton,34.8,603.0,250260,2014-02-07,False,0,0.0,3,12413
Zozo,23.2,1021.0,250260,2014-02-07,False,0,5.0,3,18461
✩ Helenα ✩,17.5,873.0,447170,2017-05-31,False,0,1.0,3,4329
TheSparrow,5.7,598.0,250260,2014-02-06,False,0,0.0,2,15862
JD Herrera,10.7,953.0,67370,2017-11-16,False,0,1.0,2,1882
Jo291,0.1,1263.0,415950,2015-11-17,False,0,24.0,1,5822
anal leakage,0.2,548.0,655460,2017-10-22,False,0,1.0,1,18462
mattytheratty,4.5,978.0,220780,2013-11-30,False,0,0.0,2,18463
whoji - [unikrn.com],5.4,831.0,596590,2017-04-08,False,0,0.0,2,18464
RGCKain,0.7,514.0,415950,2015-11-17,False,0,48.0,1,18465
robomagon,0.2,2672.0,415950,2015-11-17,False,0,4.0,1,10968
"STooGE$$$$, Carmine Ocean",3.7,737.0,558420,2017-12-15,False,0,0.0,2,11521
MegaFun,5.7,571.0,220780,2013-11-30,False,0,0.0,2,18466
Brentnor,0.4,609.0,596590,2017-04-06,False,0,0.0,1,2028
Tallcat,12.4,1626.0,460810,2017-06-20,False,0,0.0,3,11096
ErbanVision,9.2,1039.0,501990,2017-01-06,False,0,0.0,2,784
claytonbeeney,10.8,538.0,11450,2015-06-16,False,0,0.0,3,18467
Spøks,3.9,2325.0,295790,2016-11-06,False,0,0.0,2,18468
謬,8.4,548.0,558420,2017-12-02,False,0,0.0,2,17680
StarshipUK,9.6,564.0,293340,2015-01-02,False,0,5.0,2,3274
Rorgy,1.1,1377.0,558420,2017-11-26,False,0,0.0,1,18469
KingBobCat,25.7,1321.0,293340,2014-11-26,False,0,2.0,3,10479
