product_id,ranking,username_id
282140,3,18953
2320,3,5524
266130,2,18954
31290,1,15018
266130,2,1063
31290,1,6710
2280,1,18955
31290,2,18956
353360,1,18957
31290,1,6727
367580,1,3333
367580,1,3075
2320,2,3418
356040,3,18958
2280,1,7113
282140,3,18959
415590,2,5044
31290,1,18960
31290,1,18961
2320,2,1367
2320,1,18962
2280,2,656
282140,3,5601
57300,2,6416
266130,2,18963
2320,1,18964
386880,1,18965
2280,1,5931
367580,1,18966
467520,1,18967
2280,2,4535
262980,1,307
63380,2,18968
692180,1,649
262980,1,3397
415590,2,18969
367580,1,18970
353360,1,4546
353360,1,1411
262980,1,12172
208750,3,18971
367580,1,18972
31290,1,12694
31290,1,6767
250380,2,18973
266130,1,18974
553910,1,4341
375870,1,11984
31290,1,17274
367580,2,18975
31290,1,3656
2280,1,18976
63380,3,16153
466730,2,8789
31290,1,18977
353360,1,2771
31290,1,18978
31290,1,18979
2280,3,4198
208750,2,18980
466730,2,3103
282140,3,18981
367580,1,9592
31290,2,18982
466730,2,78
2320,2,13200
466730,1,18983
367580,1,18984
31290,2,18985
353360,1,18986
386880,1,18987
285090,1,629
367580,1,18988
386880,2,9267
208750,3,12427
285090,1,2526
367580,1,2132
47790,2,18989
353360,1,18990
367580,1,18991
31290,2,11699
353360,1,18992
47790,2,3941
416790,1,18993
282140,2,18994
416790,3,18995
57300,3,3546
282140,3,18996
275470,3,157
250380,2,4018
367580,1,6950
250380,1,7767
353360,2,18997
585220,1,18998
250380,1,17956
585220,1,4337
263820,2,719
353360,1,4535
496850,1,2470
238890,1,5825
263380,2,1820
367580,1,2312
63380,3,2414
416790,1,2134
244890,2,2322
250380,1,2095
238890,3,18999
275470,3,7956
244890,1,786
416790,3,490
63380,3,19000
263380,2,7107
263820,2,13356
282140,2,4752
416790,1,19001
263820,2,19002
263380,2,5223
238890,2,1070
244890,3,19003
353360,1,19004
57300,1,19005
600890,1,11551
282140,3,6054
263380,2,18107
244890,3,15466
250380,1,19006
2320,1,19007
263380,2,19008
238890,1,19009
244890,1,1684
367580,1,19010
2320,2,1171
238890,1,11674
250380,3,19011
367580,1,746
238890,1,19012
238890,1,19013
238890,1,19014
63380,3,1613
263380,3,19015
47790,1,7837
2320,1,18526
263820,3,2373
47790,2,8066
263380,1,19016
263820,2,7107
367580,1,7606
2320,2,19017
2320,3,15986
2320,2,19018
47790,2,4079
325120,3,2731
438740,3,19019
325120,3,838
325120,3,10959
2320,1,19020
247730,1,19021
300280,3,19022
325120,3,19023
325120,2,19024
367580,1,19025
2320,1,15391
300280,1,13085
263820,2,19026
460250,1,19027
275470,1,1969
514490,1,11482
514490,1,907
263820,2,12764
263820,3,19028
291290,1,19029
263820,1,2503
275470,1,1001
263820,2,19030
438740,3,7673
282140,2,19031
367580,1,19032
57300,2,19033
39680,3,5783
304390,3,6675
63380,2,477
402430,2,6
367580,1,19034
381560,2,19035
47790,2,248
386080,3,19036
434420,2,12537
282140,2,19037
434420,2,17633
381560,1,12340
367580,1,19038
281840,1,6206
281840,1,19039
57300,1,19040
281840,1,19041
281840,1,19042
290080,3,19043
434420,3,288
386080,3,19044
47790,1,19045
381560,3,4628
57300,2,13864
507050,1,1381
208580,3,19046
381560,3,4995
271240,2,19047
453720,1,4382
281840,1,528
434420,2,11041
39680,3,10008
453720,1,19048
247730,2,107
281840,1,8271
47790,2,1299
39680,3,2868
282140,3,19049
662870,1,1041
271240,2,19050
435480,2,19051
11140,3,823
454040,1,3787
208580,3,9176
11140,2,5005
247730,1,4839
454040,2,907
453720,3,3413
252670,2,19052
381560,1,19053
435480,2,19054
11140,2,433
438740,3,19055
48720,3,19056
247730,1,9543
426440,1,4113
476530,2,2017
434420,2,4367
271240,2,5836
435480,1,19057
282140,3,19058
247730,2,840
247730,1,19059
11140,2,1253
282140,3,19060
381560,2,18346
271240,3,19061
263420,3,12048
409600,2,6181
434420,1,4322
379990,1,19062
409600,2,3562
471810,1,4032
263420,1,19063
47790,2,19064
57300,1,19065
247730,1,1612
402060,2,670
304390,3,19066
253570,3,1257
434420,1,4808
509560,1,19067
402060,1,6803
57300,1,19068
253570,1,19069
253570,1,5334
263420,1,8092
253570,1,15045
402060,2,7440
434420,2,5590
253570,1,1343
402060,1,19070
409090,3,5900
253570,1,19071
382900,3,4217
409090,2,10970
639650,1,7267
57300,3,19072
402060,1,10617
271240,3,7044
282140,3,19073
382900,1,19074
382900,1,19075
263420,1,19076
614910,3,17293
63380,2,19077
263420,1,612
614910,1,60
438740,2,19078
47790,3,4675
614910,1,19079
252670,2,9299
438740,1,11301
263420,1,19080
639650,1,18092
322290,3,3503
322290,3,10799
282140,3,19081
322290,2,7466
617170,2,1736
57300,2,2226
252670,3,7836
63380,2,19082
200050,1,19083
322290,3,19084
343390,2,1891
252670,2,314
220960,1,19085
200050,1,19086
200050,1,4710
302590,1,14221
343390,2,7488
47790,2,19087
343390,2,19088
322290,1,4330
247730,3,19089
70100,3,19090
322290,3,19091
322290,2,10841
322290,3,17312
322290,3,4226
47790,2,19092
57300,3,504
340460,1,1284
340460,2,1883
271240,2,19093
382900,3,5831
48720,2,19094
322290,2,15586
322290,3,13046
304390,3,19095
340460,1,906
282140,3,19096
382900,3,19097
359550,3,19098
340460,3,4383
322290,2,19099
324800,2,2414
70100,2,19100
419080,2,2322
252670,3,19101
489560,3,19102
222160,1,7297
382900,1,19103
340460,3,9334
222160,2,19104
324800,3,18980
70100,2,17401
57300,1,19105
382900,3,15256
48720,2,8789
382900,3,270
57300,3,621
222160,2,2867
222160,2,4
70100,3,19106
70100,2,19107
302590,2,497
438320,1,7281
222160,1,5591
382900,1,14554
252670,1,1425
222160,1,19108
438320,3,8896
382900,3,8867
222160,1,10597
382900,1,4010
222160,1,8610
282140,2,19109
252670,1,1322
340460,1,12305
324800,3,19110
340460,1,9167
271240,3,19111
340460,1,19112
352070,2,19113
337070,1,7007
352070,1,203
70100,1,7923
352070,2,10170
282140,2,9320
252670,3,19114
352070,2,841
57900,3,8224
282140,3,19115
47790,1,15380
252670,2,3397
337070,1,19116
324800,3,12236
357070,3,14274
382900,3,5867
340460,1,1129
357070,1,19117
337070,3,5983
57900,2,19118
282140,2,19119
324800,2,19120
340460,2,12582
304390,2,19121
70100,1,310
382900,3,19122
282140,2,4667
70100,3,2650
252670,2,18402
70100,2,783
234490,2,290
401280,2,19123
337070,1,318
48720,3,19124
57300,2,19125
234490,1,19126
271240,2,19127
438740,1,19128
337070,3,6392
282140,3,12518
302590,1,19129
271240,3,6412
271240,1,19130
324800,3,1686
252670,2,19131
226560,2,12809
324800,3,4002
234490,1,18916
282140,2,18014
252670,2,19132
57300,1,19133
234490,1,12248
284160,1,425
252670,1,19134
271240,3,19135
367950,1,19136
47790,3,1345
47790,2,19137
357070,1,19138
249610,1,222
252670,2,9832
357070,1,4392
249610,2,19139
249610,1,1334
47790,2,19140
226560,3,19141
226560,3,7466
271240,3,19142
234490,1,11081
226560,2,3851
47790,2,14493
271240,3,5590
226560,1,1349
438740,3,19143
282140,2,4900
226560,1,3962
48720,1,1117
226560,2,2499
640380,1,874
48720,3,7946
226560,3,5270
47790,1,19144
57900,2,19145
234490,3,1154
207150,2,5783
226560,2,1274
234490,1,392
47790,3,18765
640380,1,8355
357070,1,12673
234490,1,109
234490,1,6931
304390,3,19146
234490,1,19147
47790,2,7103
357070,1,4064
47790,3,19148
324800,2,19149
57300,3,9655
57900,2,19150
47790,2,19151
47790,2,10096
57900,1,3722
226560,1,11311
690510,1,19152
207150,1,19153
234490,2,10615
207150,1,3912
57900,3,389
234490,2,19154
304390,3,19155
47790,2,19156
290080,1,3657
415240,2,6338
207150,1,14027
449310,1,19157
208580,3,8355
234490,2,6713
255420,2,19158
282140,3,5781
48720,3,3467
284160,2,2703
304390,2,10920
262750,2,19159
63380,3,4876
234490,2,19160
207150,1,19161
234490,1,1065
304390,2,17059
255420,1,19162
234490,2,19163
271240,2,9288
63380,2,19164
324800,3,19165
271240,1,19166
207150,1,19167
207150,2,19168
255420,2,19169
247730,3,8429
271240,3,19170
324800,2,14402
48720,3,3670
255420,2,15443
611790,2,1216
255420,2,19171
57900,3,14666
282140,3,12861
262260,3,1922
324800,2,10477
57900,2,6678
207150,3,19172
57900,1,19173
207150,2,19174
629840,1,19175
262750,1,19176
629840,1,19177
357070,1,19178
208580,3,19179
282140,3,15022
611790,1,19180
556820,3,1228
556820,1,12492
556820,3,3888
48720,2,19181
357070,1,4777
262750,2,11988
208580,2,19182
222980,3,6770
282140,3,19183
57900,2,8020
3560,1,806
3560,1,19184
304390,3,17065
3560,3,1604
222980,1,18273
57300,3,19185
611790,1,19186
491170,1,406
259490,1,19187
335000,2,17442
259490,2,1343
623880,1,19188
255420,2,19189
623880,2,1736
255420,3,14910
335000,3,19190
491170,1,4341
491170,2,8271
271240,2,19191
259490,1,19192
259490,2,19193
262260,3,19194
262000,2,19195
623880,1,19196
357070,1,918
259490,1,2630
262000,3,2524
357070,2,151
324800,3,19197
259490,1,4
262260,2,19198
57300,3,1007
262260,2,19199
357070,1,7717
48720,3,1700
282140,3,1142
259490,1,19200
262260,1,5908
262000,3,19201
57300,2,3345
255420,3,19202
222980,1,2911
208580,3,14432
259490,1,98
611790,2,1584
259490,1,19203
259490,2,4176
284160,2,19204
381780,2,19205
335000,3,2890
259490,2,18599
290080,3,1378
259490,2,19206
335000,1,463
57900,3,1695
255420,2,12427
271240,2,3492
381780,1,4445
222980,1,2848
262260,2,3371
266270,1,19207
381780,2,4696
222980,1,1681
48720,3,5610
57300,2,1747
262260,3,18187
262260,2,19208
57900,1,12590
335000,2,10619
208580,2,3015
335000,2,2567
302950,1,19209
222980,2,19210
262260,3,1852
335000,1,19211
335000,2,2704
282140,2,10588
653220,1,19212
335000,2,19213
282140,2,19214
302950,1,19215
335000,1,48
262260,2,19216
282140,2,7393
381780,2,5836
324800,3,11091
302950,3,4711
262260,2,19217
302950,2,19218
57300,3,5702
381780,1,17554
335000,2,7704
262260,2,18888
381780,1,19219
282140,3,2127
271240,3,19220
63380,3,12149
381780,3,2322
302950,1,10720
485870,2,6770
48720,3,19221
57300,2,17374
324800,3,1044
324800,3,14225
282140,2,16565
63380,2,19222
255420,3,19223
335000,2,18176
495980,1,1458
271240,2,19224
485870,1,4276
335000,2,19225
57900,3,4379
282140,2,4657
48720,3,19226
485870,2,2519
271240,1,5798
63380,1,19227
485870,2,19228
271240,2,1608
335000,2,10751
335000,2,19229
282140,2,10178
63380,1,2251
282140,3,1014
324800,3,19230
222980,2,1131
677720,2,19231
504490,1,19232
57900,1,675
57900,3,4535
324800,3,19233
381780,1,786
48720,3,19234
335000,3,2064
57900,2,17909
500580,1,19235
222980,1,379
282140,3,5158
255420,3,5849
63380,2,19236
500580,3,6296
259700,1,19237
504490,1,2947
381780,2,19238
282140,1,6322
335000,2,7750
381780,3,12342
57900,2,19239
504490,2,19240
57900,2,19241
402130,2,10065
402130,1,19242
48720,3,19243
335000,2,19244
259700,1,12670
23420,2,13117
48720,2,17066
57300,2,19245
255420,3,19246
402130,2,12018
324800,3,19247
12470,1,19248
336510,1,4018
57900,2,356
57900,1,1452
255420,1,19249
402130,3,10810
63380,2,19250
247730,3,19251
222980,1,19252
222980,1,19253
355000,2,3992
694140,1,16146
694140,2,2409
63380,3,5592
355000,3,19254
12470,3,16254
335000,2,19255
335000,2,19256
247730,3,10840
247730,2,5234
335000,2,19257
367270,1,19258
57900,2,19259
48720,2,19260
222980,1,19261
562570,1,18736
63380,1,19262
381780,1,7769
562570,2,19263
562570,2,19264
553950,2,4337
324800,2,19265
758230,2,19266
255420,2,1953
553950,1,880
355000,1,19267
758230,1,7928
367270,1,19268
367270,1,219
57300,1,2111
63380,2,2106
222980,1,13025
48720,1,19269
346290,1,9179
705430,1,4328
290080,3,1334
359550,2,19270
336510,1,943
324800,3,19271
381780,3,19272
36240,1,6690
208580,3,8244
381780,1,11677
685310,1,629
531070,1,1822
255420,1,19273
222980,2,870
307410,1,1084
381780,2,7504
307410,1,19274
446540,1,17346
346290,3,5831
336510,1,19275
381780,2,19276
758230,1,14353
346290,2,12028
222980,2,19277
247730,3,19278
7520,1,19279
7520,3,19280
328550,1,19281
7520,3,5092
506500,1,19282
208580,3,270
247730,3,11878
404040,1,19283
7520,3,19284
7520,1,7785
7520,3,13578
63500,3,19285
63500,3,66
208580,1,8700
366530,1,11081
222980,1,2095
325630,1,8084
325630,2,7316
7520,2,16282
57900,1,18907
468160,2,19286
523670,1,8789
63380,2,19287
440,3,13317
523670,1,2793
63500,1,19288
63500,2,19289
324800,3,19290
247730,1,19291
7520,1,19292
550390,2,5336
57900,3,19293
324800,3,11378
494670,3,19294
63500,1,2953
63500,2,19295
325630,1,3445
384930,1,719
324800,3,10839
63500,3,6997
384930,1,5187
312520,3,19296
107410,3,13773
57900,2,19297
57900,2,8271
208580,3,6733
7520,1,19298
63500,1,8202
431450,1,2772
57900,2,3141
63500,2,310
324800,3,19299
7520,2,19300
7520,3,10065
7520,1,19301
7520,1,19302
63500,3,19303
255420,2,19304
367270,3,15600
367270,1,19305
7520,1,14058
431450,2,2716
7520,2,19306
63500,1,5504
255420,2,10631
493200,2,19307
63500,2,2951
431450,3,19308
312520,3,19309
63500,2,19310
431450,3,8591
431450,3,15834
247730,3,9142
57900,2,7201
324800,3,19311
7520,1,19312
431450,1,6837
7520,2,19313
431450,3,11144
7520,3,15897
208580,3,3915
7520,2,2414
7520,3,2605
255420,2,19314
50620,3,6539
50620,3,13079
324800,3,7403
247730,2,19315
255420,2,19316
57900,1,3662
284160,3,19317
731590,1,19318
57900,2,4836
255420,3,19319
255420,2,19320
227180,3,19321
324800,3,19322
367270,1,6882
227180,1,320
8140,1,1240
493200,2,19323
227180,1,6776
324800,3,5073
227180,3,3161
227180,3,19324
2210,2,6
691660,2,19325
691660,2,19326
50620,1,12202
493200,2,19327
50620,3,10628
290080,3,5959
290080,2,19328
7520,3,6394
2210,2,19329
208580,3,19330
50620,1,19331
2210,2,8310
7520,3,19332
50620,2,19333
324800,2,15251
247730,2,19334
57300,2,19335
227180,3,5637
2210,1,1381
57900,2,1436
255420,2,19336
367270,3,19337
2210,3,3336
57900,2,11746
493200,2,7766
7520,1,19338
367270,2,19339
324800,3,19340
57900,3,19341
550,2,19342
7520,2,15158
227180,3,19343
493200,1,19344
604980,1,4337
312520,3,19345
2210,3,4113
208580,3,19346
324800,1,3369
247730,1,10073
324800,3,847
57300,2,6676
208580,2,15628
2210,2,19347
2210,2,2485
2210,2,166
431230,3,2659
493200,2,18404
270790,1,6749
364060,1,786
324800,3,19348
255420,2,19349
431230,2,1370
63380,2,3066
364060,1,404
50620,2,13153
8140,3,3463
270790,1,8165
57900,1,16344
8140,3,19350
50620,2,1631
7520,2,19351
57900,2,19352
324800,3,19353
324800,3,10069
8140,3,7182
50620,3,19354
255420,2,19355
292500,2,119
493200,1,19356
50620,3,4369
208580,3,477
57900,3,19357
208580,3,477
2210,2,19358
259910,3,16153
57900,3,313
2210,2,4263
263340,1,19359
292500,2,19360
324800,3,19361
13230,2,19362
263340,1,311
263340,1,14186
259910,3,19363
63380,2,1631
2210,3,12618
50620,3,19364
263340,2,877
57300,2,4215
8140,1,307
263340,1,3366
208580,1,13387
255420,2,19365
63380,1,1559
263340,1,12197
250760,1,2959
13230,1,7423
263340,1,19366
8140,2,2108
341460,1,19367
292500,3,19368
324800,3,10498
250760,1,19369
263340,1,4732
57900,3,2611
57900,2,14100
290080,3,14596
250760,1,19370
263340,1,19371
57300,2,19372
292500,2,2439
8140,3,11878
292500,2,19373
208580,3,2744
8140,3,19374
426560,1,4202
661110,1,8361
57900,1,19375
426560,1,5649
13230,3,6355
292500,2,12059
57900,1,19376
324800,2,19377
367260,1,3444
292500,2,3860
57900,2,13186
502370,2,19378
433850,1,19379
13230,1,3501
306660,1,552
50620,1,19380
505080,3,10948
57900,2,4846
50620,3,13265
292500,3,4794
13230,2,10790
254200,2,4252
63380,1,19381
306660,1,16248
324800,3,1647
292500,3,19382
7520,1,19383
263120,2,19384
495890,1,6
292500,1,19385
495890,1,4677
57900,3,1814
7520,1,7958
284160,3,19386
63380,2,2657
254200,2,19387
50620,2,9092
4760,3,19388
490230,1,1925
490230,1,15217
250760,2,19389
13230,1,19390
50620,3,4682
208580,3,19391
42120,1,16535
57300,2,1818
359550,1,15059
495890,1,6601
57900,2,10263
4760,2,19392
63380,2,5201
649810,3,9325
649810,1,19393
57900,1,9749
42120,3,19394
57900,3,19395
208580,3,19396
624680,1,11046
63380,3,19397
245490,1,5355
490230,1,5593
7520,3,19398
57900,3,19399
352640,1,5355
324800,3,19400
245490,3,8178
490230,1,34
284160,2,19401
57900,3,19402
324800,3,14297
208580,1,19403
50620,3,19325
324800,3,19404
245490,1,19405
57900,3,3640
50620,3,19406
57300,3,1367
284160,3,6285
490230,1,8674
13230,3,19407
13230,1,17224
324800,3,7471
7520,3,6183
440,3,3789
290080,1,19408
13230,2,4381
208580,3,19409
290080,3,3840
7520,1,19410
7520,1,3700
324800,3,19411
208580,3,3491
57900,3,19412
495890,2,19413
250760,3,14127
29120,1,3397
208580,3,2436
42120,1,5937
13230,2,1220
324800,3,14723
29120,1,1684
290080,1,6357
42120,1,19414
284160,2,16044
42120,2,19415
208580,2,19416
42120,2,3136
50620,3,19417
57900,3,19418
57300,2,15177
57300,2,19419
208580,3,19420
57900,3,12618
57900,3,19421
250760,2,15328
50620,3,9819
254200,3,19422
50620,3,12338
306660,1,19423
57900,3,8473
7520,3,6466
324800,3,19424
57900,2,6567
250760,3,12153
63380,3,2327
63380,2,19425
7520,3,18958
208580,3,19426
57900,1,15264
290080,3,19427
306660,2,7800
7520,2,3698
355690,2,19428
57300,2,4600
495890,2,19429
57900,3,10028
250760,3,19430
63380,2,4863
13230,1,19431
250760,3,7909
63380,2,3192
57900,2,19432
57300,1,19433
324800,2,19434
42120,1,1700
42120,1,380
50620,3,19435
306660,2,19436
245490,2,19437
7520,1,19438
7520,2,477
612370,2,16664
250760,3,19439
57900,3,19440
4760,1,206
42120,3,246
63380,2,10577
50620,2,19441
13230,1,19442
57900,3,19443
340300,1,13551
245490,1,19444
324800,3,19445
328440,1,19446
63380,2,19447
7520,1,7182
50620,2,5091
57300,3,1131
612370,2,880
42120,1,178
245490,2,19448
50620,3,19449
250760,2,19450
612370,3,19451
13230,3,19452
57900,2,13538
250760,3,18122
42120,2,2963
63380,2,19453
7520,1,16189
42120,2,19454
57300,3,14621
57900,3,19455
57900,3,18888
444160,2,786
50620,3,3336
63380,2,19456
250760,2,5918
324800,3,19457
50620,3,19458
7520,3,19459
50620,3,1141
57900,2,8502
340300,3,1978
340300,1,14612
57900,3,19460
250760,3,2325
57900,3,19461
340300,1,14655
324800,3,19462
433850,1,19463
495890,1,752
57900,2,1684
13230,2,19464
250760,2,4752
444160,2,4438
57900,2,3356
4760,2,2881
13230,2,2271
340300,1,15666
250760,2,19465
340300,1,13
50620,3,15628
57900,3,18055
324800,3,7750
63380,3,10872
57900,2,19466
63380,2,19467
250760,2,14872
63380,3,303
495890,2,19468
250760,3,19469
50620,1,12002
13230,3,4016
13230,2,13114
464100,2,19470
496680,1,19471
434150,1,9267
7520,1,19472
63380,3,19473
496680,1,10990
434150,1,3827
13230,1,19474
63380,3,19475
42120,3,6630
496680,1,19476
13230,3,7297
496680,2,19477
7520,1,19478
495890,1,19479
105100,1,19480
306660,2,19481
245490,3,19482
440540,3,19483
476450,1,4337
496680,3,19484
496680,1,19485
433850,1,19486
306660,3,16153
105100,1,862
7520,1,16047
496680,1,9345
63380,1,13841
306660,3,19487
13230,1,12684
13230,1,247
415170,1,19488
496680,2,5834
415170,1,14821
105100,1,4100
306660,2,10841
324800,3,3268
105100,1,19489
105100,1,4353
57300,2,19490
415170,1,448
50620,1,5096
302970,3,3374
7520,3,19491
105100,1,19492
306660,3,19493
7520,3,15438
4760,3,1582
50620,3,320
302970,1,13918
324800,2,19494
250760,3,10653
57300,1,2940
105100,1,948
63380,2,16693
250760,3,9884
497100,2,612
57300,1,3002
497100,1,4664
440540,3,19495
105100,1,19496
497100,1,63
105100,1,19497
324800,3,7783
90500,2,19498
352460,3,19499
50620,3,19500
50620,3,5358
105100,1,14680
245370,2,3215
684410,3,19501
90500,1,19502
522340,2,9685
440540,2,2674
684410,3,19054
90500,3,19503
225640,1,19504
105100,1,19505
90500,2,19506
105100,1,3663
352460,1,1782
90500,1,5713
324800,3,19507
105100,1,3946
105100,1,141
254200,2,19508
358360,2,19509
440540,3,4180
684410,3,18766
105100,1,19510
90500,1,19511
358360,1,12404
105100,1,19512
105100,1,19513
254200,3,1117
264690,3,19514
495890,2,4329
264690,1,3112
306660,2,19515
359550,2,19516
51100,3,19517
3900,1,552
684410,2,3362
225640,1,1255
618270,1,19518
618270,1,8275
250760,3,19519
250760,3,19520
50620,3,19521
324800,3,7325
487350,1,7472
487350,1,2226
254200,1,19522
264690,1,1799
324800,3,1349
684410,1,2974
264690,1,19523
487350,1,1691
684410,1,19524
510620,1,2188
306660,1,2415
264690,2,327
254200,1,1783
250760,3,19525
487350,1,521
264690,2,5421
225640,3,17869
57300,3,19526
250760,3,19527
272510,1,19528
225640,2,132
334470,1,7100
334470,1,19529
510620,1,19530
351790,1,4068
510620,2,19531
351790,1,34
264690,2,19532
495890,2,5710
546340,1,63
510620,1,918
306660,3,19533
4760,1,2111
510620,1,19534
351790,1,15867
225640,3,19535
57300,1,18524
372330,1,1343
372330,1,13
338420,1,19536
372330,1,1972
264690,2,1232
50620,1,19537
225640,1,1117
338420,1,344
50620,3,4512
338420,2,19538
245370,1,19539
324800,3,19540
250760,3,19541
225640,1,19542
250760,2,7962
264690,2,19543
250760,2,7962
50620,3,19544
346780,2,1065
250760,3,19545
245370,3,4624
324800,3,19220
324800,2,19546
57300,3,19547
324800,2,15981
264690,1,12706
272510,3,940
450700,1,10730
630830,2,178
264690,1,16673
391310,2,2317
324800,3,1197
359550,2,19548
450700,1,19549
391310,2,19550
324800,3,3313
450700,1,6862
450700,1,12199
391310,2,4322
652980,1,4328
391310,1,19551
351790,1,19552
433850,1,94
351790,1,19553
373240,1,11040
50620,3,19554
329310,3,3586
225640,1,4023
373240,2,907
50620,3,19555
485380,1,3874
395850,1,6890
393150,2,5187
393150,2,13431
433850,1,19556
373240,1,12861
373240,2,17481
225640,1,19557
373240,2,313
45720,2,2781
57300,2,19558
45720,1,19559
373240,2,3097
495890,2,9558
65400,2,19560
50620,1,10720
65400,3,19561
3900,1,3111
652980,1,19562
50620,3,2241
50620,3,3278
437740,1,708
466240,3,631
57300,1,3552
266090,1,235
266090,1,19563
111600,3,4379
266090,1,4711
466240,1,15728
448380,3,1270
448380,2,10531
652980,1,14530
111600,1,6284
57300,1,19564
448380,2,4759
476600,3,7374
272510,3,12258
225640,1,19565
250760,3,19566
395850,3,19567
50620,3,846
264380,3,2724
250760,3,13246
266090,1,3437
352460,2,19568
266090,1,14347
266090,1,19569
476600,2,1588
395850,1,19042
495890,1,19570
395850,3,19571
476600,1,19504
55230,2,13358
433850,3,19572
50620,3,8182
48190,3,9648
50620,3,19573
48190,3,5315
224940,1,19574
495890,2,7685
55230,3,19575
50620,3,19576
111600,2,15688
253150,1,19577
253150,2,6077
250760,3,13575
466240,1,19578
111600,2,4899
253150,3,18337
3900,3,18392
272510,3,19579
264380,2,19580
111600,1,4942
55230,3,19581
50620,3,19582
111600,2,9878
111600,1,4219
264380,2,6252
48190,2,19583
476600,1,6504
476600,1,19584
495890,1,19585
272510,2,19586
50620,3,19587
111600,1,1480
111600,1,1256
111600,1,19588
111600,2,307
375600,1,3992
111600,2,19589
50620,3,19590
50620,2,11633
57300,1,19591
50620,3,13146
250760,2,11007
333580,1,19592
264380,2,4329
495890,2,19593
48190,3,962
253150,3,2539
250760,2,4271
264380,3,19594
364640,2,19595
3900,3,19596
50620,3,19597
364640,2,19598
50620,2,19599
50620,2,1252
352460,1,19600
57300,2,2734
272510,3,15944
346510,1,19601
346510,1,7961
253150,3,7830
364640,3,3015
346510,3,19602
253150,3,19603
364640,3,3766
4760,2,795
253150,1,6776
652980,1,7828
362740,2,13177
50620,3,19604
253150,2,1157
362740,1,19605
364640,3,8989
50620,3,19606
253150,1,19607
364640,2,392
364640,3,1337
50620,3,15637
253150,2,19608
253150,1,1953
50620,2,16370
410320,3,1390
250760,3,12620
628760,1,6450
410320,1,8239
253150,2,19609
50620,3,8901
412140,2,924
410320,3,19610
55230,2,4702
378110,2,19611
57300,3,19612
320410,2,19613
495890,1,1312
272510,3,19614
410320,3,19615
495890,1,19616
412140,1,19617
652980,1,19618
410320,2,19619
48190,3,19620
50620,3,13954
50620,3,19621
272510,2,19622
433850,1,2146
412140,1,3524
50620,3,161
50620,3,822
303550,2,13356
303550,2,19623
412140,1,19624
410320,3,19625
495890,2,19626
50620,2,9200
375600,1,15377
51100,1,5533
50620,3,11999
50620,3,971
303550,1,5907
250760,1,19627
303550,2,19628
50620,3,5781
272510,3,19629
50620,1,1079
412140,1,3093
250760,3,19630
50620,1,19631
709620,1,5278
412140,1,19632
485380,1,3827
466240,3,19633
50620,3,407
662540,2,11995
57300,2,6608
344030,2,653
50620,3,19634
344030,2,9111
50620,3,19635
108500,3,11468
108500,3,3836
50620,2,19636
108500,3,16116
50620,2,2937
50620,3,19637
410320,3,19638
50620,1,19639
250760,3,19640
264380,2,19641
50620,3,2391
250760,3,19642
412140,1,6924
410320,2,19643
250760,3,3374
495890,2,19644
108500,1,850
652980,1,19645
410320,1,2947
410320,3,7815
50620,3,19646
466240,3,19647
272510,3,19648
57300,3,19649
495890,1,17750
57300,3,19650
4760,3,19651
108500,2,13474
50620,3,19652
55230,3,5496
57300,1,19653
412140,1,19654
410320,3,901
410320,3,19655
380600,2,3738
57300,3,16182
50620,3,7879
108500,1,1349
55230,3,19656
250760,3,19657
476600,1,19658
652980,2,19659
403740,2,78
108500,2,1700
352400,3,19660
272510,2,6191
352400,3,7466
108500,1,5059
50620,3,19661
403740,2,8388
108500,2,19662
403740,2,19663
403740,2,6313
352400,2,170
476510,2,2717
403740,2,15908
50620,3,1143
476510,2,789
57300,3,19664
476510,2,19665
108500,3,19666
495890,1,1242
403740,2,4832
495890,2,19667
412140,1,19668
108500,1,12160
50620,3,310
50620,3,307
317400,3,19669
440,2,1240
476600,2,19670
4760,3,1232
403740,2,19671
403740,2,19672
317400,3,19673
380600,2,3335
50620,3,19674
410320,2,19675
403740,2,10766
410320,3,907
50620,3,3784
495890,2,19676
108500,2,19677
495890,2,2026
403740,1,854
41800,1,552
317400,3,19678
108500,3,19679
403740,3,19680
352400,1,19681
108500,3,9878
57300,3,12608
495890,1,5005
41800,2,48
476600,2,19682
50620,2,8986
440,3,15669
250760,3,19683
57300,2,6737
264380,3,19684
304460,3,19685
352400,2,847
304460,1,19686
108500,3,19687
57300,3,19688
304460,1,16380
410320,3,19689
57300,2,4853
264380,3,19690
495890,1,8069
48190,3,10584
619520,2,19691
549290,3,19692
57300,1,2605
466240,1,19693
41800,3,3408
317400,2,9345
652980,2,19694
352460,1,19695
41800,3,19696
304460,2,19697
48190,3,9106
50620,3,10077
4760,3,3708
352400,3,12648
304460,2,19101
250760,3,4104
304460,2,19698
50620,3,19699
264380,1,18614
495890,2,19700
317400,1,13018
461490,2,6770
57300,2,19701
461490,3,8574
57300,3,1866
495890,1,19702
304460,1,850
57300,2,19703
250760,3,15844
264380,1,1950
57300,3,19704
304460,1,1349
652980,1,982
264380,1,6433
410320,3,19705
264380,1,19706
352400,3,5762
41800,1,3613
320140,2,10631
41800,2,8700
57300,3,19707
57300,3,19708
41800,3,19709
495890,3,19710
41800,3,1345
731230,2,168
466240,1,7453
495890,2,19540
